4.926	868733
4.931	854715
4.936	863735
4.942	854273
4.947	874088
4.952	860070
4.957	868062
4.963	884848
4.968	880481
4.973	875387
4.978	888155
4.983	885057
4.989	892203
4.994	885010
4.999	874405
5.015	861745
5.020	867473
5.025	867487
5.030	881365
5.036	880129
5.041	879549
5.046	891755
5.051	887776
5.057	882868
5.062	882121
5.067	898997
5.072	887174
5.077	871755
5.083	906978
5.088	877700
5.093	891243
5.098	872148
5.103	889700
5.109	893851
5.114	878754
5.119	897434
5.124	888885
5.130	889372
5.135	880857
5.140	884382
5.145	893388
5.150	902946
5.156	881708
5.161	884057
5.166	899248
5.171	902144
5.177	905111
5.182	864901
5.187	891295
5.192	929083
5.197	913615
5.213	947568
5.218	950419
5.224	955494
5.229	957455
5.234	977880
5.239	984499
5.245	975059
5.250	980957
5.255	995195
5.260	976062
5.265	969421
5.271	967639
5.276	951630
5.281	936385
5.286	938204
5.291	949401
5.297	974517
5.302	959871
5.307	961687
5.312	944535
5.318	949317
5.323	955271
5.328	954918
5.333	945638
5.338	951064
5.344	953316
5.349	955165
5.354	959005
5.359	962230
5.365	963839
5.370	971645
5.375	970382
5.380	961575
5.386	966125
5.391	986464
5.396	986496
5.412	1029286
5.417	1034238
5.422	1021212
5.427	1017505
5.432	1020229
5.438	1033264
5.443	1020407
5.448	1016288
5.453	1017046
5.459	1015676
5.464	1010721
5.469	1002532
5.474	1001034
5.479	1015057
5.485	1010453
5.490	1012324
5.495	1002751
5.500	1013183
5.506	1011180
5.511	1010290
5.516	1006670
5.521	1008524
5.526	1005408
5.532	1004340
5.537	1000307
5.542	1002794
5.547	1030163
5.553	1041854
5.558	1048669
5.563	1067716
5.568	1054170
5.574	1067808
5.579	1051906
5.584	1059099
5.589	1073020
5.594	1054518
5.600	1052539
5.615	1043672
5.621	1037808
5.626	1039418
5.631	1055521
5.636	1038994
5.641	1033614
5.647	1053422
5.652	1036462
5.657	1036747
5.662	1040892
5.668	1048233
5.673	1042143
5.678	1049881
5.683	1067506
5.688	1079073
5.694	1077825
5.699	1083987
5.704	1099166
5.709	1092390
5.715	1096305
5.720	1096479
5.725	1091216
5.730	1096389
5.735	1093568
5.741	1079777
5.746	1090563
5.751	1082387
5.756	1085721
5.762	1065565
5.767	1080891
5.772	1079082
5.777	1072142
5.782	1083778
5.788	1077520
5.793	1077914
5.798	1077137
5.814	1093882
5.819	1100006
5.824	1098653
5.829	1113228
5.835	1117772
5.840	1106805
5.845	1104129
5.850	1085598
5.856	1076000
5.861	1074636
5.866	1076405
5.871	1064560
5.876	1078064
5.882	1094411
5.887	1097541
5.892	1090523
5.897	1080938
5.903	1084016
5.908	1091117
5.913	1083478
5.918	1092113
5.924	1110437
5.929	1111796
5.934	1107839
5.939	1131311
5.944	1123299
5.950	1113923
5.955	1127941
5.960	1115811
5.965	1128450
5.971	1123975
5.976	1109846
5.981	1119850
5.986	1124215
5.991	1108327
5.997	1112083
6.012	1125187
6.018	1118472
6.023	1121459
6.028	1114074
6.033	1139480
6.038	1139487
6.044	1139994
6.049	1152673
6.054	1148643
6.059	1139323
6.065	1144899
6.070	1139099
6.075	1134680
6.080	1149189
6.085	1146623
6.091	1149475
6.096	1141305
6.101	1135666
6.106	1150787
6.112	1155104
6.117	1155157
6.122	1151329
6.127	1141158
6.132	1167607
6.138	1176336
6.143	1165762
6.148	1169133
6.153	1168237
6.159	1181488
6.164	1169423
6.169	1181717
6.174	1172220
6.179	1169420
6.185	1175947
6.190	1164953
6.195	1157774
6.211	1148326
6.216	1163712
6.221	1169152
6.226	1169317
6.232	1181071
6.237	1174641
6.242	1176370
6.247	1180370
6.253	1176168
6.258	1202028
6.263	1193419
6.268	1193527
6.273	1188307
6.279	1186595
6.284	1183361
6.289	1186028
6.294	1182882
6.300	1180214
6.305	1174927
6.310	1194678
6.315	1188298
6.320	1198331
6.326	1186958
6.331	1202106
6.336	1203608
6.341	1209404
6.347	1219957
6.352	1191751
6.357	1191396
6.362	1165777
6.367	1181824
6.373	1187660
6.378	1190985
6.383	1201355
6.388	1206636
6.394	1204242
6.399	1212883
6.414	1192301
6.420	1172554
6.425	1177725
6.430	1191899
6.435	1160070
6.441	1184756
6.446	1157591
6.451	1148687
6.456	1151054
6.461	1158830
6.467	1165394
6.472	1181747
6.477	1203901
6.482	1173148
6.488	1174240
6.493	1186249
6.498	1200370
6.503	1193565
6.508	1182915
6.514	1187003
6.519	1193946
6.524	1201589
6.530	1193607
6.535	1192970
6.540	1199496
6.545	1209929
6.550	1219433
6.556	1198447
6.561	1227912
6.566	1210444
6.571	1207572
6.577	1210998
6.582	1205723
6.587	1226704
6.592	1205395
6.597	1201857
6.613	1241137
6.618	1250353
6.624	1252274
6.629	1259512
6.634	1232208
6.639	1241283
6.645	1238836
6.650	1238957
6.655	1235624
6.660	1244809
6.665	1239680
6.671	1241548
6.676	1222550
6.681	1244779
6.686	1226485
6.692	1240132
6.697	1239407
6.702	1235978
6.707	1230303
6.712	1232760
6.718	1244470
6.723	1220345
6.728	1244138
6.733	1254233
6.739	1246474
6.744	1247208
6.749	1242417
6.754	1239515
6.759	1245939
6.765	1234976
6.770	1236579
6.775	1229471
6.780	1221764
6.786	1209027
6.791	1241928
6.796	1230849
6.812	1247073
6.817	1217553
6.822	1226519
6.827	1218390
6.833	1223959
6.838	1234406
6.843	1232276
6.848	1232398
6.853	1251796
6.859	1247327
6.864	1231808
6.869	1237944
6.874	1224417
6.880	1211051
6.885	1227219
6.890	1226343
6.895	1242012
6.900	1237118
6.906	1240694
6.911	1224206
6.916	1237874
6.921	1219809
6.927	1229545
6.932	1250424
6.937	1244804
6.942	1241377
6.947	1256860
6.953	1238711
6.958	1251451
6.963	1268280
6.968	1267296
6.974	1254794
6.979	1245059
6.984	1265553
6.989	1274231
6.995	1244688
7.000	1251645
7.015	1267887
7.021	1267466
7.026	1268206
7.031	1257873
7.036	1276523
7.041	1280451
7.047	1273325
7.052	1269519
7.057	1281865
7.062	1268453
7.068	1265071
7.073	1259696
7.078	1262231
7.083	1276359
7.088	1287020
7.094	1299366
7.099	1305112
7.104	1344728
7.109	1321528
7.115	1310578
7.120	1318352
7.125	1311684
7.130	1325878
7.135	1322929
7.141	1314540
7.146	1305586
7.151	1294778
7.156	1294479
7.162	1305179
7.167	1304289
7.172	1293955
7.177	1296102
7.182	1303755
7.188	1306073
7.193	1308585
7.198	1307345
7.214	1268761
7.219	1290130
7.224	1301449
7.229	1301713
7.235	1314011
7.240	1297708
7.245	1307628
7.250	1329645
7.256	1322893
7.261	1333665
7.266	1335464
7.271	1308009
7.276	1351896
7.282	1314627
7.287	1323535
7.292	1349298
7.297	1374474
7.303	1358159
7.308	1384029
7.313	1363551
7.318	1379493
7.323	1401159
7.329	1405947
7.334	1383223
7.339	1430764
7.344	1411276
7.350	1398574
7.355	1422006
7.360	1429645
7.365	1410013
7.370	1440482
7.376	1452448
7.381	1456718
7.386	1447149
7.391	1480857
7.397	1518891
7.412	1516546
7.417	1516559
7.423	1504821
7.428	1523992
7.433	1505430
7.438	1512807
7.444	1503751
7.449	1502683
7.454	1499540
7.459	1487739
7.464	1487355
7.470	1491952
7.475	1502489
7.480	1490702
7.485	1520041
7.491	1517730
7.496	1528604
7.501	1563518
7.506	1551965
7.511	1564138
7.517	1556486
7.522	1558421
7.527	1562903
7.532	1624545
7.538	1773548
7.543	1927546
7.548	2072919
7.553	2141484
7.558	2153134
7.564	2161033
7.569	2208423
7.574	2126090
7.579	2140699
7.584	2159202
7.590	2151734
7.595	2232768
7.600	2235493
7.616	2218310
7.621	2187252
7.626	2151481
7.631	2147054
7.637	2134346
7.642	2110683
7.647	2140729
7.652	2008782
7.658	2053427
7.663	2012413
7.668	1986613
7.673	1972711
7.678	1981669
7.684	2136793
7.689	3211474
7.694	6801552
7.699	12828163
7.705	18848312
7.710	22923092
7.715	24708462
7.720	25353120
7.725	25012586
7.731	23804864
7.736	21713288
7.741	20085902
7.746	18246424
7.752	16020884
7.757	14037376
7.762	12029457
7.767	10240100
7.772	8681375
7.778	7179615
7.783	5754049
7.788	4823630
7.793	3990544
7.799	3301030
7.814	2126887
7.819	1941419
7.825	1815890
7.830	1762843
7.835	1694733
7.840	1626627
7.846	1617727
7.851	1599417
7.856	1606475
7.861	1585817
7.867	1576200
7.872	1582369
7.877	1557413
7.882	1525211
7.887	1518367
7.893	1496364
7.898	1489340
7.903	1460840
7.908	1457100
7.913	1463839
7.919	1471888
7.925	1445267
7.930	1436313
7.935	1436230
7.940	1430724
7.946	1418220
7.951	1418136
7.956	1406878
7.961	1439187
7.966	1442389
7.972	1422803
7.977	1448777
7.982	1454259
7.987	1438060
7.993	1455190
7.998	1434853
8.013	1318061
8.019	1299941
8.024	1299156
8.029	1293198
8.034	1301493
8.040	1284530
8.045	1289540
8.050	1296694
8.055	1302219
8.060	1281610
8.066	1270279
8.071	1260764
8.076	1290712
8.081	1270910
8.087	1256542
8.092	1269415
8.097	1250470
8.102	1274764
8.107	1279827
8.113	1256208
8.118	1269029
8.123	1277506
8.128	1255647
8.134	1255821
8.139	1250929
8.144	1245489
8.149	1271480
8.154	1233729
8.160	1264826
8.165	1275988
8.170	1246007
8.175	1248451
8.180	1237920
8.186	1240524
8.191	1273420
8.196	1249820
8.212	1271658
8.217	1329986
8.222	1278467
8.227	1320543
8.233	1300102
8.238	1287046
8.243	1264698
8.248	1309424
8.254	1331857
8.259	1311127
8.264	1271825
8.269	1287087
8.274	1302321
8.280	1304775
8.285	1311154
8.290	1290050
8.295	1286175
8.301	1307515
8.306	1298782
8.311	1306621
8.316	1285023
8.321	1291565
8.327	1332313
8.332	1318517
8.337	1277623
8.342	1285939
8.348	1323146
8.353	1307868
8.358	1315046
8.363	1318644
8.369	1309795
8.374	1306955
8.379	1319720
8.384	1314382
8.389	1295262
8.395	1299800
8.400	1317200
8.415	1281282
8.421	1244526
8.426	1219010
8.431	1266551
8.436	1243866
8.442	1300068
8.447	1254373
8.452	1263052
8.457	1235681
8.462	1271998
8.468	1230781
8.473	1268281
8.478	1247296
8.483	1273139
8.489	1244263
8.494	1260533
8.499	1252168
8.504	1281492
8.509	1234870
8.515	1237773
8.520	1262975
8.525	1274776
8.530	1258441
8.536	1225408
8.541	1249526
8.546	1232879
8.551	1236325
8.556	1219204
8.562	1253390
8.567	1228354
8.572	1266741
8.577	1224275
8.583	1242951
8.588	1243248
8.593	1236094
8.598	1262446
8.614	1316421
8.619	1309123
8.624	1315794
8.630	1305979
8.635	1307840
8.640	1305817
8.645	1285455
8.650	1285056
8.656	1288734
8.661	1285723
8.666	1283233
8.671	1291610
8.677	1282189
8.682	1280833
8.687	1279673
8.692	1276880
8.697	1268901
8.703	1262020
8.708	1273972
8.713	1258486
8.718	1278100
8.724	1283533
8.729	1269621
8.734	1270590
8.739	1273671
8.745	1274497
8.750	1266034
8.755	1263975
8.760	1268617
8.765	1276652
8.771	1268941
8.776	1255063
8.781	1272349
8.786	1283955
8.792	1287937
8.797	1286185
8.812	1311382
8.818	1298018
8.823	1303704
8.828	1305236
8.833	1302198
8.838	1285887
8.844	1302971
8.849	1299030
8.854	1298171
8.859	1310258
8.865	1298205
8.870	1304436
8.875	1289533
8.880	1283510
8.885	1287879
8.891	1296953
8.896	1291821
8.901	1294460
8.906	1277691
8.912	1275995
8.917	1284134
8.922	1271226
8.927	1272938
8.932	1286241
8.938	1293346
8.943	1284246
8.948	1301675
8.953	1311872
8.959	1283997
8.964	1261037
8.969	1261344
8.974	1249080
8.979	1253030
8.985	1254821
8.990	1240524
8.995	1245699
9.000	1238151
9.016	1235098
9.021	1233434
9.026	1257313
9.032	1250730
9.037	1247749
9.042	1227354
9.047	1236222
9.053	1229592
9.058	1237371
9.063	1262540
9.068	1276131
9.073	1291502
9.079	1311540
9.084	1312189
9.089	1316853
9.094	1322862
9.100	1289224
9.105	1306729
9.110	1305984
9.115	1286897
9.120	1284064
9.126	1285918
9.131	1282588
9.136	1274930
9.141	1276237
9.147	1267990
9.152	1284991
9.157	1270786
9.162	1280549
9.167	1283282
9.173	1285217
9.178	1289874
9.183	1288472
9.188	1272447
9.194	1296986
9.199	1276185
9.214	1246191
9.220	1250258
9.225	1220543
9.230	1231272
9.235	1248573
9.240	1223051
9.246	1235323
9.251	1232041
9.256	1239902
9.261	1210110
9.267	1224441
9.272	1242820
9.277	1241269
9.282	1220428
9.287	1232194
9.293	1217728
9.298	1220598
9.303	1236527
9.309	1214163
9.314	1205908
9.319	1200099
9.324	1216843
9.329	1204203
9.335	1202326
9.340	1198971
9.345	1180800
9.350	1202590
9.356	1192955
9.361	1194026
9.366	1194780
9.371	1193877
9.376	1198276
9.382	1217914
9.387	1195401
9.392	1205381
9.397	1200968
9.413	1208207
9.418	1208533
9.423	1227199
9.429	1217609
9.434	1219886
9.439	1206789
9.444	1225887
9.450	1212059
9.455	1229746
9.460	1211886
9.465	1216751
9.470	1216545
9.476	1182919
9.481	1222776
9.486	1220247
9.491	1209460
9.496	1225651
9.502	1226378
9.507	1229570
9.512	1206445
9.517	1218613
9.523	1232697
9.528	1215217
9.533	1227930
9.538	1216217
9.544	1204163
9.549	1220345
9.554	1203764
9.559	1189478
9.564	1185937
9.570	1195324
9.575	1174745
9.580	1190178
9.585	1197631
9.591	1194799
9.596	1199229
9.611	1231419
9.617	1234599
9.622	1251863
9.627	1235196
9.632	1224839
9.638	1232518
9.643	1243579
9.648	1217015
9.653	1230495
9.658	1213751
9.664	1214288
9.669	1236021
9.674	1229589
9.679	1238095
9.685	1243242
9.690	1236211
9.695	1244835
9.700	1242580
9.705	1249870
9.711	1261435
9.716	1262692
9.721	1261490
9.726	1280464
9.732	1273651
9.737	1266739
9.742	1259707
9.747	1258997
9.752	1257516
9.758	1263781
9.763	1260976
9.768	1267602
9.773	1270137
9.779	1279938
9.784	1275046
9.789	1291589
9.794	1285119
9.799	1289781
9.815	1313628
9.820	1314686
9.826	1320154
9.831	1318549
9.836	1341076
9.841	1330545
9.846	1341875
9.852	1334836
9.857	1362272
9.862	1384335
9.867	1381677
9.873	1388940
9.878	1404792
9.883	1438389
9.888	1482452
9.894	1514283
9.899	1599693
9.904	1634523
9.909	1716565
9.914	1736243
9.920	1850298
9.925	1921120
9.930	1967762
9.935	1992913
9.941	2033631
9.946	2058714
9.951	2041355
9.956	2107193
9.961	2096591
9.967	2057105
9.972	2096232
9.977	2122426
9.982	2184485
9.988	2122120
9.993	2232684
9.998	2204012
10.014	2519276
10.019	2599670
10.024	2741821
10.029	2884235
10.035	2967730
10.040	3030976
10.045	3073412
10.050	3050610
10.055	2992876
10.061	2987973
10.066	2891770
10.071	2765091
10.076	2621781
10.082	2546949
10.087	2410398
10.092	2309374
10.097	2223438
10.103	2134999
10.108	2076454
10.113	2061024
10.118	2061961
10.123	2020456
10.129	2059391
10.134	2044683
10.139	2122583
10.144	2118356
10.150	2172561
10.155	2175686
10.160	2212441
10.165	2334038
10.170	2367125
10.176	2462093
10.181	2552345
10.186	2612892
10.191	2623958
10.197	2703353
10.212	2594963
10.217	2736129
10.223	2807617
10.228	2792979
10.233	2906293
10.238	2964298
10.244	3004872
10.249	3150614
10.254	3127830
10.259	3099424
10.264	3119613
10.270	3139411
10.275	3186046
10.280	3318840
10.285	3140937
10.291	3168272
10.296	2945928
10.301	3103989
10.306	3094769
10.311	2936100
10.317	2897445
10.322	2703653
10.327	2639721
10.332	2624258
10.338	2511609
10.343	2349620
10.348	2267504
10.353	2271875
10.358	2086634
10.364	1944329
10.369	1838814
10.374	1805029
10.379	1726136
10.385	1716352
10.390	1642779
10.395	1596779
10.400	1567159
10.416	1741832
10.421	1736069
10.426	1752822
10.432	1763770
10.437	1735555
10.442	1752626
10.447	1713851
10.452	1727119
10.458	1709680
10.463	1677021
10.468	1705184
10.473	1685315
10.479	1725699
10.484	1670862
10.489	1702569
10.494	1664584
10.499	1682507
10.505	1652962
10.510	1692103
10.515	1662448
10.520	1696203
10.526	1659915
10.531	1689574
10.536	1648605
10.541	1665403
10.546	1623377
10.552	1668313
10.557	1619616
10.562	1653486
10.567	1621143
10.573	1660471
10.578	1613810
10.583	1651378
10.588	1600995
10.594	1636160
10.599	1579755
10.614	1538732
10.620	1556321
10.625	1519785
10.630	1523967
10.635	1526684
10.641	1508321
10.646	1502005
10.651	1496988
10.656	1484436
10.661	1485084
10.667	1474300
10.672	1474002
10.677	1464030
10.682	1462583
10.688	1467688
10.693	1465042
10.698	1463531
10.703	1485621
10.708	1470610
10.714	1481659
10.719	1485804
10.724	1471776
10.729	1478444
10.735	1490618
10.740	1478208
10.745	1474424
10.750	1469042
10.755	1469399
10.761	1485005
10.766	1446559
10.771	1474810
10.776	1476936
10.782	1467641
10.787	1479414
10.792	1471855
10.797	1469263
10.813	1462874
10.818	1463472
10.823	1477378
10.829	1476044
10.834	1489096
10.839	1486564
10.844	1509958
10.849	1480494
10.855	1488040
10.860	1510008
10.865	1534895
10.870	1557557
10.876	1609547
10.881	1648268
10.886	1698564
10.891	1693566
10.896	1724928
10.902	1703334
10.907	1708641
10.912	1678219
10.917	1654877
10.923	1597462
10.928	1564871
10.933	1568077
10.938	1555982
10.944	1523547
10.949	1525456
10.954	1512580
10.959	1511256
10.964	1499330
10.970	1502356
10.975	1476432
10.980	1497778
10.985	1486705
10.991	1484195
10.996	1469673
11.011	1467864
11.017	1460057
11.022	1448858
11.027	1452019
11.032	1453378
11.038	1480618
11.043	1491001
11.048	1501774
11.053	1523796
11.058	1525779
11.064	1500962
11.069	1502513
11.074	1533128
11.079	1551901
11.085	1571189
11.090	1559913
11.095	1571639
11.100	1569510
11.105	1614849
11.111	1598520
11.116	1626588
11.121	1612333
11.126	1643735
11.132	1630974
11.137	1635355
11.142	1653097
11.147	1667025
11.152	1657068
11.158	1675856
11.163	1645219
11.168	1680626
11.173	1672456
11.179	1654256
11.184	1661793
11.189	1643626
11.194	1694498
11.199	1659721
11.215	1686750
11.220	1702589
11.226	1678063
11.231	1698553
11.236	1662587
11.241	1706412
11.246	1699560
11.252	1712234
11.258	1654908
11.263	1713848
11.268	1682428
11.273	1726911
11.278	1684846
11.284	1730423
11.289	1701938
11.294	1757912
11.299	1763667
11.305	1839663
11.310	1924060
11.315	1942845
11.320	2054002
11.325	2134800
11.331	2283752
11.336	2458335
11.341	2605102
11.346	2758377
11.352	2942342
11.357	3076124
11.362	3283490
11.367	3468478
11.372	3651517
11.378	3747137
11.383	3924008
11.388	4117626
11.393	4224294
11.399	4401162
11.414	4666486
11.419	4762561
11.425	4845172
11.430	5032900
11.435	5220047
11.440	5407880
11.446	5531547
11.451	5572688
11.456	5701353
11.461	5751472
11.466	5738255
11.472	5688284
11.477	5551018
11.482	5508824
11.487	5357355
11.493	5286308

